,ECLO
32081,6
32082,3
32083,5
32084,5
32085,13
32086,3
32087,3
32088,9
32089,1
32090,3
32091,6
32092,3
32093,3
32094,3
32095,3
32096,6
32097,5
32098,3
32099,5
32100,5
32101,3
32102,3
32103,3
32104,5
32105,5
32106,7
32107,3
32108,1
32109,3
32110,3
32111,1
32112,3
32113,3
32114,3
32115,3
32116,15
32117,3
32118,3
32119,5
32120,3
32121,3
32122,5
32123,3
32124,8
32125,3
32126,17
32127,1
32128,5
32129,3
32130,3
32131,5
32132,1
32133,4
32134,3
32135,3
32136,5
32137,6
32138,3
32139,3
32140,5
32141,1
32142,5
32143,8
32144,1
32145,3
32146,6
32147,3
32148,3
32149,10
32150,12
32151,3
32152,3
32153,1
32154,3
32155,1
32156,3
32157,3
32158,6
32159,8
32160,5
32161,3
32162,3
32163,6
32164,3
32165,5
32166,3
32167,3
32168,10
32169,3
32170,5
32171,3
32172,5
32173,6
32174,12
32175,3
32176,3
32177,3
32178,5
32179,3
32180,6
32181,1
32182,3
32183,8
32184,6
32185,6
32186,3
32187,3
32188,8
32189,6
32190,5
32191,3
32192,1
32193,5
32194,3
32195,1
32196,3
32197,3
32198,3
32199,3
32200,6
32201,6
32202,3
32203,1
32204,3
32205,3
32206,3
32207,8
32208,6
32209,3
32210,9
32211,3
32212,6
32213,3
32214,1
32215,3
32216,3
32217,3
32218,3
32219,4
32220,8
32221,3
32222,3
32223,6
32224,3
32225,8
32226,3
32227,3
32228,3
32229,3
32230,5
32231,5
32232,3
32233,6
32234,8
32235,7
32236,6
32237,3
32238,6
32239,7
32240,3
32241,5
32242,6
32243,3
32244,5
32245,3
32246,12
32247,3
32248,3
32249,3
32250,1
32251,3
32252,5
32253,8
32254,5
32255,1
32256,3
32257,5
32258,6
32259,3
32260,3
32261,6
32262,3
32263,3
32264,3
32265,6
32266,11
32267,5
32268,3
32269,6
32270,3
32271,8
32272,6
32273,3
32274,3
32275,5
32276,3
32277,6
32278,3
32279,6
32280,3
32281,3
32282,3
32283,9
32284,3
32285,10
32286,3
32287,6
32288,3
32289,9
32290,3
32291,5
32292,5
32293,1
32294,5
32295,3
32296,3
32297,3
32298,3
32299,5
32300,3
32301,5
32302,3
32303,3
32304,3
32305,3
32306,7
32307,3
32308,3
32309,4
32310,1
32311,8
32312,11
32313,3
32314,5
32315,5
32316,9
32317,3
32318,3
32319,5
32320,5
32321,3
32322,3
32323,4
32324,3
32325,3
32326,3
32327,5
32328,3
32329,6
32330,3
32331,3
32332,3
32333,3
32334,1
32335,3
32336,3
32337,10
32338,5
32339,5
32340,3
32341,5
32342,3
32343,3
32344,3
32345,12
32346,4
32347,3
32348,3
32349,8
32350,3
32351,1
32352,3
32353,3
32354,3
32355,1
32356,9
32357,3
32358,3
32359,4
32360,3
32361,3
32362,6
32363,3
32364,3
32365,3
32366,6
32367,3
32368,3
32369,6
32370,3
32371,3
32372,3
32373,6
32374,6
32375,3
32376,6
32377,12
32378,5
32379,1
32380,1
32381,3
32382,3
32383,6
32384,3
32385,3
32386,1
32387,9
32388,3
32389,6
32390,3
32391,3
32392,6
32393,6
32394,9
32395,6
32396,5
32397,4
32398,3
32399,3
32400,5
32401,3
32402,11
32403,6
32404,6
32405,4
32406,3
32407,5
32408,9
32409,3
32410,3
32411,1
32412,1
32413,3
32414,3
32415,6
32416,3
32417,3
32418,3
32419,5
32420,3
32421,8
32422,3
32423,6
32424,12
32425,4
32426,4
32427,6
32428,3
32429,5
32430,5
32431,6
32432,5
32433,5
32434,3
32435,3
32436,3
32437,3
32438,3
32439,1
32440,5
32441,9
32442,1
32443,3
32444,3
32445,3
32446,3
32447,9
32448,1
32449,3
32450,6
32451,7
32452,3
32453,9
32454,4
32455,5
32456,3
32457,5
32458,6
32459,3
32460,3
32461,5
32462,3
32463,3
32464,6
32465,4
32466,3
32467,3
32468,3
32469,3
32470,5
32471,3
32472,5
32473,6
32474,8
32475,6
32476,12
32477,3
32478,5
32479,3
32480,6
32481,3
32482,3
32483,5
32484,6
32485,1
32486,5
32487,3
32488,3
32489,3
32490,3
32491,10
32492,3
32493,13
32494,5
32495,3
32496,3
32497,10
32498,5
32499,10
32500,3
32501,3
32502,5
32503,3
32504,3
32505,3
32506,1
32507,5
32508,3
32509,5
32510,3
32511,5
32512,1
32513,5
32514,10
32515,3
32516,3
32517,3
32518,1
32519,5
32520,3
32521,3
32522,5
32523,5
32524,9
32525,3
32526,6
32527,6
32528,6
32529,5
32530,6
32531,3
32532,5
32533,11
32534,1
32535,12
32536,3
32537,1
32538,3
32539,3
32540,3
32541,3
32542,3
32543,3
32544,3
32545,6
32546,1
32547,3
32548,3
32549,3
32550,9
32551,5
32552,3
32553,3
32554,18
32555,5
32556,5
32557,3
32558,6
32559,5
32560,3
32561,2
32562,5
32563,10
32564,3
32565,5
32566,3
32567,1
32568,3
32569,3
32570,1
32571,3
32572,3
32573,3
32574,3
32575,5
32576,8
32577,3
32578,6
32579,3
32580,1
32581,3
32582,5
32583,3
32584,3
32585,3
32586,3
32587,1
32588,3
32589,3
32590,9
32591,74
32592,3
32593,5
32594,3
32595,6
32596,3
32597,3
32598,3
32599,3
32600,3
32601,1
32602,3
32603,1
32604,3
32605,3
32606,1
32607,8
32608,8
32609,5
32610,5
32611,5
32612,9
32613,6
32614,3
32615,1
32616,5
32617,3
32618,8
32619,13
32620,9
32621,6
32622,5
32623,6
32624,8
32625,6
32626,3
32627,15
32628,5
32629,11
32630,3
32631,3
32632,9
32633,3
32634,3
32635,6
32636,3
32637,2
32638,5
32639,3
32640,3
32641,5
32642,3
32643,3
32644,3
32645,5
32646,3
32647,3
32648,3
32649,5
32650,18
32651,8
32652,1
32653,4
32654,9
32655,5
32656,3
32657,6
32658,3
32659,5
32660,3
32661,3
32662,5
32663,1
32664,4
32665,3
32666,3
32667,3
32668,3
32669,3
32670,1
32671,6
32672,21
32673,3
32674,3
32675,3
32676,3
32677,8
32678,5
32679,6
32680,8
32681,3
32682,9
32683,3
32684,3
32685,3
32686,3
32687,3
32688,3
32689,3
32690,3
32691,3
32692,5
32693,3
32694,6
32695,5
32696,3
32697,9
32698,9
32699,3
32700,5
32701,5
32702,3
32703,3
32704,6
32705,5
32706,3
32707,6
32708,3
32709,3
32710,8
32711,3
32712,7
32713,3
32714,3
32715,3
32716,4
32717,3
32718,3
32719,3
32720,3
32721,5
32722,9
32723,5
32724,6
32725,9
32726,3
32727,3
32728,5
32729,3
32730,5
32731,3
32732,6
32733,3
32734,3
32735,3
32736,3
32737,6
32738,6
32739,6
32740,3
32741,1
32742,3
32743,3
32744,9
32745,5
32746,3
32747,3
32748,14
32749,3
32750,1
32751,3
32752,6
32753,3
32754,5
32755,5
32756,3
32757,4
32758,3
32759,3
32760,3
32761,3
32762,3
32763,3
32764,3
32765,3
32766,5
32767,3
32768,3
32769,3
32770,4
32771,1
32772,4
32773,6
32774,3
32775,6
32776,3
32777,3
32778,6
32779,6
32780,3
32781,8
32782,3
32783,5
32784,3
32785,3
32786,3
32787,8
32788,3
32789,5
32790,3
32791,3
32792,5
32793,8
32794,3
32795,9
32796,1
32797,3
32798,3
32799,5
32800,3
32801,6
32802,8
32803,3
32804,3
32805,4
32806,5
32807,3
32808,6
32809,9
32810,6
32811,3
32812,1
32813,3
32814,3
32815,1
32816,3
32817,19
32818,3
32819,9
32820,5
32821,3
32822,3
32823,3
32824,3
32825,3
32826,16
32827,3
32828,5
32829,3
32830,3
32831,9
32832,7
32833,3
32834,3
32835,5
32836,5
32837,3
32838,3
32839,5
32840,15
32841,6
32842,5
32843,14
32844,1
32845,5
32846,3
32847,5
32848,3
32849,5
32850,1
32851,3
32852,3
32853,5
32854,3
32855,6
32856,3
32857,1
32858,14
32859,5
32860,3
32861,3
32862,3
32863,3
32864,5
32865,6
32866,6
32867,3
32868,3
32869,3
32870,5
32871,3
32872,3
32873,1
32874,3
32875,3
32876,3
32877,6
32878,3
32879,5
32880,3
32881,4
32882,3
32883,3
32884,8
32885,4
32886,3
32887,5
32888,6
32889,6
32890,3
32891,1
32892,18
32893,6
32894,12
32895,6
32896,3
32897,12
32898,5
32899,3
32900,3
32901,9
32902,4
32903,1
32904,8
32905,8
32906,5
32907,3
32908,10
32909,11
32910,4
32911,3
32912,12
32913,5
32914,3
32915,3
32916,3
32917,3
32918,5
32919,5
32920,3
32921,5
32922,5
32923,3
32924,3
32925,3
32926,3
32927,1
32928,3
32929,3
32930,3
32931,5
32932,3
32933,5
32934,1
32935,5
32936,3
32937,18
32938,5
32939,3
32940,3
32941,3
32942,5
32943,5
32944,9
32945,3
32946,1
32947,3
32948,3
32949,4
32950,3
32951,3
32952,12
32953,3
32954,3
32955,3
32956,5
32957,1
32958,1
32959,3
32960,5
32961,3
32962,1
32963,1
32964,1
32965,5
32966,3
32967,3
32968,1
32969,3
32970,7
32971,3
32972,1
32973,5
32974,3
32975,3
32976,6
32977,21
32978,3
32979,1
32980,3
32981,3
32982,6
32983,3
32984,6
32985,3
32986,3
32987,5
32988,5
32989,9
32990,3
32991,3
32992,3
32993,5
32994,3
32995,3
32996,3
32997,15
32998,3
32999,3
33000,5
33001,3
33002,22
33003,3
33004,3
33005,6
33006,3
33007,12
33008,4
33009,6
33010,1
33011,5
33012,6
33013,3
33014,3
33015,5
33016,3
33017,6
33018,3
33019,5
33020,3
33021,3
33022,3
33023,3
33024,3
33025,5
33026,5
33027,3
33028,5
33029,6
33030,3
33031,3
33032,3
33033,3
33034,1
33035,3
33036,3
33037,3
33038,3
33039,5
33040,6
33041,3
33042,3
33043,6
33044,3
33045,3
33046,5
33047,4
33048,1
33049,5
33050,3
33051,3
33052,9
33053,1
33054,3
33055,3
33056,3
33057,3
33058,3
33059,3
33060,3
33061,5
33062,6
33063,1
33064,3
33065,3
33066,3
33067,3
33068,5
33069,3
33070,3
33071,3
33072,5
33073,3
33074,5
33075,3
33076,5
33077,12
33078,1
33079,3
33080,3
33081,16
33082,6
33083,3
33084,5
33085,3
33086,6
33087,1
33088,5
33089,3
33090,5
33091,3
33092,1
33093,5
33094,8
33095,5
33096,3
33097,8
33098,3
33099,3
33100,5
33101,3
33102,9
33103,5
33104,3
33105,6
33106,3
33107,9
33108,15
33109,8
33110,6
33111,1
33112,12
33113,1
33114,3
33115,8
33116,3
33117,6
33118,3
33119,2
33120,6
33121,3
33122,1
33123,5
33124,3
33125,3
33126,3
33127,3
33128,6
33129,3
33130,3
33131,3
33132,3
33133,3
33134,3
33135,3
33136,3
33137,3
33138,3
33139,3
33140,3
33141,3
33142,3
33143,3
33144,4
33145,3
33146,5
33147,3
33148,9
33149,3
33150,3
33151,3
33152,3
33153,3
33154,1
33155,3
33156,1
33157,6
33158,6
33159,5
33160,3
33161,3
33162,3
33163,3
33164,13
33165,5
33166,6
33167,6
33168,5
33169,3
33170,3
33171,3
33172,3
33173,3
33174,5
33175,3
33176,3
33177,3
33178,3
33179,5
33180,1
33181,6
33182,3
33183,3
33184,6
33185,3
33186,1
33187,3
33188,3
33189,6
33190,3
33191,9
33192,3
33193,3
33194,3
33195,3
33196,3
33197,7
33198,3
33199,3
33200,3
33201,3
33202,6
33203,3
33204,3
33205,1
33206,5
33207,3
33208,3
33209,5
33210,5
33211,3
33212,5
33213,3
33214,3
33215,6
33216,3
33217,3
33218,3
33219,3
33220,3
33221,3
33222,3
33223,6
33224,3
33225,9
33226,3
33227,6
33228,3
33229,3
33230,6
33231,1
33232,3
33233,3
33234,5
33235,3
33236,5
33237,3
33238,6
33239,9
33240,3
33241,5
33242,3
33243,1
33244,5
33245,3
33246,5
33247,5
33248,9
33249,3
33250,8
33251,3
33252,1
33253,3
33254,3
33255,1
33256,6
33257,3
33258,1
33259,3
33260,5
33261,3
33262,11
33263,3
33264,3
33265,2
33266,8
33267,9
33268,5
33269,3
33270,3
33271,12
33272,6
33273,3
33274,3
33275,5
33276,5
33277,6
33278,3
33279,6
33280,3
33281,3
33282,5
33283,6
33284,5
33285,6
33286,6
33287,6
33288,6
33289,9
33290,1
33291,5
33292,1
33293,5
33294,3
33295,3
33296,3
33297,3
33298,1
33299,3
33300,3
33301,3
33302,1
33303,3
33304,17
33305,1
33306,5
33307,3
33308,3
33309,15
33310,3
33311,5
33312,3
33313,9
33314,3
33315,3
33316,8
33317,12
33318,3
33319,3
33320,3
33321,6
33322,3
33323,11
33324,3
33325,9
33326,5
33327,8
33328,5
33329,6
33330,6
33331,9
33332,1
33333,3
33334,6
33335,5
33336,3
33337,5
33338,3
33339,8
33340,10
33341,1
33342,6
33343,3
33344,6
33345,5
33346,3
33347,5
33348,1
33349,5
33350,3
33351,3
33352,3
33353,3
33354,3
33355,3
33356,4
33357,5
33358,5
33359,8
33360,3
33361,5
33362,3
33363,6
33364,1
33365,1
33366,6
33367,3
33368,5
33369,3
33370,12
33371,3
33372,3
33373,5
33374,5
33375,1
33376,3
33377,6
33378,5
33379,3
33380,8
33381,3
33382,3
33383,3
33384,3
33385,10
33386,3
33387,2
33388,9
33389,3
33390,3
33391,3
33392,5
33393,3
33394,3
33395,3
33396,6
33397,6
33398,1
33399,3
33400,3
33401,3
33402,3
33403,6
33404,4
33405,1
33406,5
33407,10
33408,3
33409,5
33410,3
33411,4
33412,3
33413,10
33414,5
33415,3
33416,8
33417,6
33418,5
33419,3
33420,3
33421,2
33422,5
33423,3
33424,3
33425,3
33426,6
33427,3
33428,1
33429,6
33430,3
33431,3
33432,5
33433,3
33434,3
33435,1
33436,6
33437,3
33438,3
33439,5
33440,3
33441,3
33442,5
33443,3
33444,3
33445,3
33446,6
33447,8
33448,5
33449,6
33450,5
33451,1
33452,3
33453,6
33454,5
33455,3
33456,5
33457,3
33458,3
33459,3
33460,3
33461,3
33462,3
33463,9
33464,5
33465,5
33466,3
33467,3
33468,3
33469,1
33470,3
33471,3
33472,1
33473,14
33474,1
33475,5
33476,4
33477,3
33478,7
33479,3
33480,3
33481,10
33482,1
33483,3
33484,5
33485,10
33486,10
33487,3
33488,1
33489,6
33490,3
33491,4
33492,5
33493,3
33494,6
33495,10
33496,6
33497,3
33498,5
33499,1
33500,3
33501,9
33502,3
33503,1
33504,3
33505,6
33506,5
33507,3
33508,3
33509,6
33510,9
33511,5
33512,6
33513,6
33514,8
33515,3
33516,6
33517,5
33518,3
33519,3
33520,1
33521,3
33522,6
33523,3
33524,6
33525,6
33526,15
33527,1
33528,6
33529,4
33530,9
33531,3
33532,3
33533,3
33534,3
33535,5
33536,3
33537,3
33538,1
33539,3
33540,5
33541,3
33542,17
33543,3
33544,1
33545,6
33546,3
33547,3
33548,4
33549,13
33550,6
33551,9
33552,3
33553,3
33554,6
33555,5
33556,3
33557,5
33558,3
33559,1
33560,3
33561,3
33562,3
33563,3
33564,3
33565,3
33566,3
33567,5
33568,10
33569,5
33570,5
33571,3
33572,5
33573,3
33574,1
33575,6
33576,11
33577,6
33578,5
33579,6
33580,6
33581,5
33582,3
33583,3
33584,1
33585,3
33586,1
33587,5
33588,3
33589,3
33590,12
33591,1
33592,8
33593,1
33594,5
33595,3
33596,4
33597,5
33598,6
33599,6
33600,10
33601,3
33602,12
33603,3
33604,6
33605,1
33606,5
33607,3
33608,3
33609,6
33610,6
33611,9
33612,9
33613,1
33614,3
33615,1
33616,3
33617,5
33618,3
33619,3
33620,17
33621,10
33622,9
33623,5
33624,3
33625,6
33626,3
33627,5
33628,5
33629,6
33630,9
33631,3
33632,12
33633,8
33634,6
33635,3
33636,6
33637,5
33638,5
33639,3
33640,3
33641,6
33642,3
33643,3
33644,6
33645,8
33646,10
33647,5
33648,5
33649,3
33650,10
33651,3
33652,3
33653,5
33654,1
33655,6
33656,3
33657,6
33658,3
33659,3
33660,3
33661,6
33662,3
33663,3
33664,6
33665,4
33666,3
33667,5
33668,5
33669,3
33670,20
33671,5
33672,3
33673,8
33674,3
33675,3
33676,6
33677,6
33678,4
33679,7
33680,2
33681,3
33682,3
33683,2
33684,6
33685,3
33686,5
33687,1
33688,5
33689,5
33690,3
33691,3
33692,3
33693,3
33694,5
33695,1
33696,6
33697,1
33698,9
33699,6
33700,3
33701,3
33702,6
33703,3
33704,3
33705,3
33706,6
33707,3
33708,5
33709,3
33710,1
33711,6
33712,9
33713,3
33714,6
33715,5
33716,6
33717,3
33718,3
33719,3
33720,6
33721,3
33722,9
33723,3
33724,6
33725,5
33726,3
33727,1
33728,3
33729,6
33730,6
33731,3
33732,3
33733,8
33734,5
33735,5
33736,3
33737,3
33738,1
33739,3
33740,3
33741,8
33742,6
33743,5
33744,3
33745,3
33746,10
33747,6
33748,5
33749,3
33750,10
33751,4
33752,3
33753,3
33754,3
33755,1
33756,5
33757,3
33758,3
33759,3
33760,3
33761,1
33762,6
33763,3
33764,5
33765,5
33766,3
33767,3
33768,3
33769,3
33770,3
33771,18
33772,3
33773,3
33774,3
33775,3
33776,3
33777,1
33778,3
33779,3
33780,6
33781,3
33782,3
33783,3
33784,3
33785,6
33786,6
33787,3
33788,3
33789,5
33790,3
33791,3
33792,6
33793,6
33794,5
33795,9
33796,5
33797,3
33798,3
33799,10
33800,5
33801,3
33802,5
33803,5
33804,3
33805,3
33806,3
33807,9
33808,12
33809,3
33810,8
33811,15
33812,3
33813,5
33814,5
33815,11
33816,3
33817,9
33818,3
33819,8
33820,3
33821,3
33822,3
33823,8
33824,20
33825,16
33826,13
33827,1
33828,5
33829,6
33830,3
33831,3
33832,5
33833,3
33834,3
33835,6
33836,5
33837,5
33838,3
33839,3
33840,3
33841,3
33842,10
33843,3
33844,3
33845,6
33846,6
33847,3
33848,3
33849,6
33850,3
33851,8
33852,3
33853,3
33854,6
33855,3
33856,1
33857,3
33858,5
33859,3
33860,3
33861,7
33862,5
33863,3
33864,5
33865,3
33866,5
33867,3
33868,5
33869,5
33870,9
33871,3
33872,3
33873,6
33874,5
33875,3
33876,4
33877,1
33878,5
33879,3
33880,6
33881,5
33882,6
33883,11
33884,3
33885,3
33886,11
33887,9
33888,3
33889,3
33890,14
33891,3
33892,4
33893,1
33894,3
33895,3
33896,8
33897,3
33898,3
33899,3
33900,8
33901,3
33902,5
33903,3
33904,12
33905,5
33906,4
33907,3
33908,5
33909,6
33910,3
33911,5
33912,3
33913,3
33914,3
33915,3
33916,3
33917,3
33918,5
33919,5
33920,3
33921,3
33922,3
33923,5
33924,6
33925,5
33926,3
33927,3
33928,3
33929,3
33930,3
33931,12
33932,3
33933,3
33934,3
33935,3
33936,5
33937,3
33938,4
33939,3
33940,5
33941,5
33942,8
33943,9
33944,1
33945,3
33946,3
33947,6
33948,5
33949,5
33950,5
33951,3
33952,3
33953,11
33954,11
33955,5
33956,5
33957,5
33958,3
33959,3
33960,6
33961,6
33962,3
33963,12
33964,5
33965,3
33966,3
33967,1
33968,3
33969,1
33970,3
33971,3
33972,3
33973,3
33974,3
33975,3
33976,3
33977,4
33978,3
33979,3
33980,3
33981,6
33982,6
33983,3
33984,3
33985,3
33986,6
33987,4
33988,6
33989,5
33990,3
33991,6
33992,3
33993,3
33994,3
33995,8
33996,5
33997,3
33998,1
33999,9
34000,5
34001,5
34002,3
34003,3
34004,3
34005,8
34006,3
34007,6
34008,3
34009,3
34010,1
34011,3
34012,3
34013,3
34014,5
34015,6
34016,5
34017,3
34018,3
34019,3
34020,6
34021,12
34022,3
34023,3
34024,3
34025,3
34026,3
34027,5
34028,6
34029,1
34030,3
34031,5
34032,5
34033,8
34034,5
34035,10
34036,3
34037,6
34038,10
34039,1
34040,5
34041,3
34042,5
34043,3
34044,6
34045,6
34046,3
34047,1
34048,3
34049,3
34050,3
34051,3
34052,5
34053,3
34054,3
34055,9
34056,3
34057,3
34058,6
34059,1
34060,3
34061,3
34062,3
34063,3
34064,3
34065,12
34066,8
34067,4
34068,1
34069,3
34070,8
34071,5
34072,5
34073,6
34074,3
34075,3
34076,3
34077,11
34078,3
34079,3
34080,3
34081,4
34082,1
34083,5
34084,5
34085,9
34086,3
34087,3
34088,4
34089,9
34090,5
34091,5
34092,12
34093,3
34094,10
34095,8
34096,5
34097,3
34098,3
34099,3
34100,3
34101,3
34102,3
34103,3
34104,3
34105,6
34106,3
34107,6
34108,5
34109,3
34110,6
34111,3
34112,6
34113,3
34114,3
34115,6
34116,1
34117,3
34118,3
34119,3
34120,3
34121,3
34122,5
34123,3
34124,12
34125,3
34126,1
34127,7
34128,3
34129,3
34130,5
34131,3
34132,3
34133,6
34134,3
34135,3
34136,6
34137,5
34138,3
34139,3
34140,3
34141,3
34142,3
34143,9
34144,3
34145,6
34146,3
34147,3
34148,5
34149,3
34150,3
34151,8
34152,1
34153,3
34154,6
34155,5
34156,5
34157,4
34158,3
34159,3
34160,9
34161,3
34162,5
34163,6
34164,5
34165,3
34166,3
34167,3
34168,3
34169,3
34170,5
34171,6
34172,1
34173,6
34174,5
34175,12
34176,5
34177,3
34178,5
34179,3
34180,5
34181,3
34182,15
34183,3
34184,6
34185,3
34186,9
34187,5
34188,3
34189,1
34190,3
34191,3
34192,6
34193,3
34194,3
34195,3
34196,6
34197,3
34198,6
34199,3
34200,3
34201,3
34202,3
34203,3
34204,5
34205,5
34206,5
34207,1
34208,3
34209,3
34210,3
34211,5
34212,3
34213,6
34214,3
34215,3
34216,3
34217,3
34218,9
34219,3
34220,10
34221,12
34222,8
34223,6
34224,3
34225,6
34226,14
34227,11
34228,5
34229,6
34230,3
34231,3
34232,12
34233,3
34234,3
34235,8
34236,3
34237,5
34238,5
34239,6
34240,3
34241,5
34242,6
34243,9
34244,5
34245,3
34246,1
34247,6
34248,6
34249,3
34250,3
34251,3
34252,3
34253,6
34254,3
34255,3
34256,3
34257,5
34258,3
34259,5
34260,9
34261,3
34262,3
34263,3
34264,3
34265,3
34266,3
34267,3
34268,3
34269,6
34270,6
34271,3
34272,5
34273,6
34274,3
34275,5
34276,3
34277,3
34278,5
34279,3
34280,3
34281,1
34282,3
34283,6
34284,3
34285,3
34286,5
34287,3
34288,4
34289,7
34290,3
34291,3
34292,4
34293,6
34294,5
34295,5
34296,6
34297,5
34298,3
34299,3
34300,3
34301,6
34302,9
34303,3
34304,3
34305,1
34306,3
34307,5
34308,10
34309,3
34310,3
34311,3
34312,3
34313,3
34314,1
34315,6
34316,1
34317,5
34318,10
34319,6
34320,3
34321,6
34322,3
34323,3
34324,5
34325,3
34326,3
34327,3
34328,3
34329,3
34330,3
34331,5
34332,4
34333,6
34334,3
34335,9
34336,3
34337,3
34338,2
34339,3
34340,12
34341,5
34342,3
34343,3
34344,5
34345,3
34346,3
34347,3
34348,3
34349,3
34350,3
34351,6
34352,3
34353,3
34354,3
34355,3
34356,3
34357,3
34358,3
34359,3
34360,6
34361,3
34362,12
34363,3
34364,5
34365,5
34366,6
34367,6
34368,3
34369,6
34370,8
34371,3
34372,5
34373,3
34374,2
34375,3
34376,6
34377,3
34378,6
34379,3
34380,3
34381,3
34382,3
34383,6
34384,11
34385,3
34386,3
34387,9
34388,1
34389,3
34390,3
34391,5
34392,5
34393,6
34394,3
34395,6
34396,3
34397,4
34398,3
34399,6
34400,3
34401,6
34402,1
34403,3
34404,7
34405,3
34406,6
34407,3
34408,3
34409,3
34410,3
34411,5
34412,5
34413,3
34414,5
34415,6
34416,5
34417,5
34418,3
34419,3
34420,3
34421,5
34422,1
34423,3
34424,3
34425,6
34426,3
34427,3
34428,6
34429,3
34430,3
34431,9
34432,3
34433,6
34434,5
34435,1
34436,6
34437,3
34438,3
34439,3
34440,5
34441,4
34442,5
34443,3
34444,6
34445,5
34446,1
34447,3
34448,8
34449,3
34450,5
34451,3
34452,5
34453,3
34454,6
34455,3
34456,3
34457,3
34458,6
34459,4
34460,3
34461,5
34462,3
34463,6
34464,6
34465,3
34466,3
34467,5
34468,5
34469,5
34470,3
34471,1
34472,15
34473,10
34474,3
34475,3
34476,3
34477,8
34478,3
34479,6
34480,3
34481,3
34482,3
34483,3
34484,3
34485,3
34486,3
34487,3
34488,14
34489,3
34490,3
34491,3
34492,3
34493,5
34494,5
34495,3
34496,1
34497,3
34498,3
34499,3
34500,3
34501,6
34502,3
34503,3
34504,3
34505,8
34506,3
34507,10
34508,3
34509,4
34510,9
34511,6
34512,3
34513,6
34514,3
34515,5
34516,5
34517,5
34518,1
34519,5
34520,10
34521,5
34522,1
34523,3
34524,3
34525,5
34526,3
34527,5
34528,3
34529,3
34530,8
34531,3
34532,5
34533,3
34534,3
34535,3
34536,3
34537,3
34538,11
34539,3
34540,3
34541,3
34542,6
34543,3
34544,3
34545,5
34546,5
34547,3
34548,5
34549,6
34550,5
34551,5
34552,3
34553,3
34554,5
34555,1
34556,3
34557,3
34558,1
34559,5
34560,3
34561,10
34562,10
34563,3
34564,3
34565,5
34566,5
34567,3
34568,3
34569,9
34570,3
34571,3
34572,3
34573,6
34574,3
34575,1
34576,6
34577,3
34578,3
34579,3
34580,5
34581,3
34582,5
34583,5
34584,5
34585,3
34586,3
34587,5
34588,3
34589,3
34590,11
34591,4
34592,3
34593,3
34594,3
34595,6
34596,3
34597,1
34598,9
34599,9
34600,6
34601,9
34602,3
34603,6
34604,6
34605,12
34606,1
34607,4
34608,3
34609,3
34610,3
34611,3
34612,6
34613,6
34614,3
34615,3
34616,6
34617,6
34618,1
34619,3
34620,5
34621,6
34622,12
34623,3
34624,5
34625,6
34626,6
34627,15
34628,3
34629,3
34630,3
34631,1
34632,3
34633,3
34634,3
34635,1
34636,6
34637,5
34638,6
34639,5
34640,3
34641,8
34642,5
34643,3
34644,12
34645,3
34646,3
34647,3
34648,6
34649,3
34650,3
34651,3
34652,3
34653,5
34654,9
34655,3
34656,1
34657,9
34658,5
34659,9
34660,3
34661,3
34662,5
34663,3
34664,3
34665,6
34666,3
34667,3
34668,5
34669,5
34670,3
34671,3
34672,5
34673,3
34674,5
34675,5
34676,13
34677,3
34678,3
34679,3
34680,3
34681,15
34682,3
34683,3
34684,3
34685,6
34686,5
34687,3
34688,3
34689,3
34690,5
34691,10
34692,3
34693,4
34694,3
34695,5
34696,3
34697,12
34698,5
34699,5
34700,1
34701,3
34702,3
34703,3
34704,3
34705,5
34706,3
34707,3
34708,5
34709,1
34710,5
34711,6
34712,3
34713,3
34714,3
34715,3
34716,9
34717,5
34718,6
34719,3
34720,9
34721,3
34722,3
34723,6
34724,3
34725,9
34726,3
34727,3
34728,6
34729,5
34730,6
34731,8
34732,6
34733,9
34734,3
34735,3
34736,1
34737,6
34738,6
34739,1
34740,3
34741,9
34742,3
34743,3
34744,3
34745,8
34746,3
34747,3
34748,3
34749,8
34750,3
34751,3
34752,4
34753,5
34754,5
34755,3
34756,3
34757,9
34758,5
34759,5
34760,5
34761,3
34762,6
34763,1
34764,3
34765,8
34766,10
34767,3
34768,6
34769,3
34770,9
34771,5
34772,3
34773,5
34774,3
34775,5
34776,3
34777,3
34778,3
34779,3
34780,5
34781,6
34782,3
34783,5
34784,11
34785,3
34786,9
34787,3
34788,3
34789,3
34790,5
34791,3
34792,3
34793,3
34794,4
34795,3
34796,3
34797,5
34798,3
34799,10
34800,1
34801,3
34802,6
34803,5
34804,3
34805,3
34806,1
34807,9
34808,1
34809,3
34810,3
34811,1
34812,5
34813,3
34814,6
34815,3
34816,5
34817,1
34818,3
34819,3
34820,6
34821,6
34822,3
34823,6
34824,5
34825,3
34826,3
34827,4
34828,3
34829,6
34830,3
34831,6
34832,6
34833,3
34834,3
34835,3
34836,3
34837,3
34838,5
34839,3
34840,3
34841,4
34842,6
34843,5
34844,3
34845,3
34846,1
34847,4
34848,6
34849,3
34850,3
34851,3
34852,8
34853,5
34854,5
34855,3
34856,5
34857,3
34858,6
34859,8
34860,3
34861,3
34862,3
34863,6
34864,3
34865,5
34866,5
34867,6
34868,3
